datetime,bitcoin_count,bitcoin_polarity,bitcoin_subjectivity,bitcoin_polarity_zeros,bitcoin_subjectivity_zeros,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-04-01 08:00:00+00:00,2411,0.3227576723268055,0.5888969183947932,0.23075149435451206,0.4495626988201985,59108.6822591674,59056.03773799,59586.07224930001,59023.467905530895,66628548937.0,1102578409642.0
2021-04-01 09:00:00+00:00,2497,0.34429845725096025,0.6014638891187688,0.2597807481066677,0.4895636306780677,59088.4286866475,59093.68030497,59366.66400827,59066.44782344,66799307803.0,1103305958012.0
2021-04-01 10:00:00+00:00,2543,0.33608268405154995,0.6000186250751216,0.2478724891689788,0.4757407947855896,59087.5054899233,58926.54049461,59183.51377029,58890.87206672,65764917191.0,1100191274191.0
2021-04-01 11:00:00+00:00,2964,0.3153090588093675,0.5827674629393017,0.23454568585117866,0.4595683764758178,58929.5287433791,58822.33582468,58929.5287433791,58506.5097573566,67277523960.0,1098245715066.0
2021-04-01 12:00:00+00:00,3827,0.2990624734728657,0.5577907389631167,0.2423879951931112,0.4721268512304663,58827.5870428868,58935.91361748,58935.91361748,58806.826930897405,66942770500.0,1100371049415.0
2021-04-01 13:00:00+00:00,3903,0.3015973454424417,0.5608018970563358,0.24176629310770625,0.4692851751449312,59007.6678161596,59231.64958311,59330.17110018,59007.6678161596,66896014908.0,1105892628277.0
2021-04-01 14:00:00+00:00,4137,0.3064076799714883,0.5669077326482034,0.24461191812538666,0.4712748599242733,59221.68751929019,59281.25354094,59329.39126811,59173.6468988777,66796282585.0,1106822500487.0
2021-04-01 15:00:00+00:00,4572,0.3116714849724743,0.5782498786966449,0.2534788950664625,0.4897923901708126,59290.1696479762,59344.75399967,59491.49777424,59290.1696479762,65645456452.0,1108008098502.0
2021-04-01 16:00:00+00:00,4234,0.3256184442453172,0.5785604002301437,0.26886250506132725,0.4985750914425662,59333.544527479906,59088.52336872,59369.808415993204,59033.88245288,64699581198.0,1103230356644.0
2021-04-01 17:00:00+00:00,4054,0.3138606146040228,0.5859872573420173,0.25110686759742223,0.4873506434744354,59077.0382770025,58770.46800987,59112.2915781446,58770.46800987,64524105693.0,1097292006741.0
2021-04-01 18:00:00+00:00,2774,0.2765628284881311,0.5778590590152334,0.19264121512434232,0.4273266377899343,58845.074321999404,59023.63695231,59091.7755188806,58519.92388601,65352591200.0,1102022947582.0
2021-04-01 19:00:00+00:00,2270,0.2788436416722102,0.570526085530628,0.1805289915985931,0.4047651282480807,59070.612441511104,59249.026174800005,59249.026174800005,59003.217818632904,64611794950.0,1106231161581.0
