datetime,dogecoin_count,dogecoin_polarity,dogecoin_subjectivity,dogecoin_polarity_zeros,dogecoin_subjectivity_zeros,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-02-03 10:00:00+00:00,243,0.23330260017760016,0.5417783523061299,0.10053924206548516,0.2693925508704514,0.0328208801834,0.03274881,0.03289365,0.03261422,2255682137.0,4199053988.0
2021-02-03 11:00:00+00:00,333,0.2542480531920188,0.5520436081853406,0.10803213981785413,0.25681149538292397,0.032727154086,0.03224421,0.0327385,0.03206890165289,2193712208.0,4134354057.0
2021-02-03 12:00:00+00:00,355,0.2491512836060707,0.5422094827830121,0.11788701673978512,0.30931413447353034,0.03217569127193,0.03163435,0.03234198,0.03138587677046,2200462470.0,4056157421.0
2021-02-03 13:00:00+00:00,481,0.17125359657751982,0.5129305864307552,0.08866937487770063,0.2981246301843729,0.03148671,0.03165563,0.03173350149356,0.03124211,2190978649.0,4058886986.0
2021-02-03 14:00:00+00:00,493,0.21553250768466534,0.5264419753014012,0.10268546271825248,0.2860813711935654,0.03174874,0.03173429,0.03203765,0.03155816,2076705304.0,4068972504.0
2021-02-03 15:00:00+00:00,545,0.21134531253578875,0.5306150545515623,0.10613817457744457,0.30504521858581,0.03177288249217,0.03164961,0.03195488214381,0.03159431,2002146622.0,4058114046.0
2021-02-03 16:00:00+00:00,594,0.2349120141206608,0.5105103991949008,0.11535440852445965,0.2750463582143501,0.031672250734099995,0.03229223,0.03229223,0.03114623,1959700862.0,4140510865.0
2021-02-03 17:00:00+00:00,753,0.19890060232930035,0.5465673997869145,0.09003205434488394,0.28161819475377137,0.03264738630352,0.03215454,0.03264738630352,0.03184719,1995255853.0,4122857023.0
2021-02-03 18:00:00+00:00,899,0.1980831684742974,0.5368765256332101,0.09303906398035182,0.27657275562922945,0.03215688250543,0.03265544,0.03265544,0.03208309,1992863037.0,4187081834.0
2021-02-03 19:00:00+00:00,701,0.20208231769845736,0.527584053688671,0.09256218048425843,0.28039432224013283,0.03264959207296,0.03275096,0.03287044,0.03227359359357,1976335607.0,4199329812.0
2021-02-03 20:00:00+00:00,2057,0.1786826974861165,0.5283399654875746,0.06512733833606116,0.22516170491806914,0.03269474,0.03487865,0.034901129776650004,0.03269474,2227696270.0,4472142495.0
2021-02-03 21:00:00+00:00,4557,0.1635584416814471,0.5435985911047105,0.05897563167150436,0.2277692532808171,0.03722918,0.03680549,0.03898548495411,0.03633626,2882964670.0,4719202175.0
2021-02-03 22:00:00+00:00,1795,0.22943438195547716,0.5145180857877232,0.0946156892354158,0.25337295463262505,0.03690274474399,0.03599322,0.0371463,0.03577598,3019160670.0,4615052568.0
2021-02-03 23:00:00+00:00,1301,0.22056303066031446,0.5513035247552354,0.0967645202605076,0.2783331997548319,0.036194978680970005,0.03712003,0.03755263600607,0.03567835674036,3146856788.0,4759532731.0
2021-02-04 00:00:00+00:00,1342,0.18195638948018636,0.5180728046943973,0.07872950556895712,0.2520614202969956,0.03722574045703,0.03622384,0.03722574045703,0.03622384,3172116117.0,4644622464.0
2021-02-04 01:00:00+00:00,1196,0.2463841537063759,0.5406547970547969,0.10459704638478223,0.25785946819699435,0.03607054,0.03704441,0.03720941847931,0.03595057,3197299189.0,4749836155.0
2021-02-04 02:00:00+00:00,1880,0.17879105687814892,0.5463226495400797,0.07573297073297085,0.2555264039350834,0.03695046441153,0.03842684,0.03919577,0.03695046441153,3393797482.0,4927091714.0
2021-02-04 03:00:00+00:00,1556,0.21489583106860766,0.5479900670214986,0.09922307509438154,0.2976460706053253,0.03842175897327,0.03871922,0.03884288,0.037619599999999996,3488979231.0,4964580410.0
2021-02-04 04:00:00+00:00,2027,0.19942094889430667,0.5369868936760699,0.08135994639225734,0.250423310153879,0.038610584459430004,0.04050771,0.04050771,0.03833791,3687323684.0,5193900550.0
2021-02-04 05:00:00+00:00,3050,0.20372687203306614,0.5629671326708353,0.08281779960813426,0.25760217007616026,0.04092903,0.03998285,0.04274545,0.03998285,4150103539.0,5126603310.0
2021-02-04 06:00:00+00:00,1227,0.20231290922862688,0.5188638123473078,0.08899335385908537,0.2677503640870376,0.0398103,0.03996018,0.04089626,0.03978031,4284391667.0,5123695899.0
2021-02-04 07:00:00+00:00,3460,0.17211230005133374,0.5588231395774255,0.05877679993717705,0.20767834636766516,0.03990657353251,0.04935733,0.04935733,0.03973179,5351561324.0,6328599354.0
2021-02-04 08:00:00+00:00,8848,0.17688899517078605,0.5552332582733405,0.06837980632887508,0.23903232979265185,0.052003452188019994,0.04774785,0.05770455,0.0474273339405,7557100763.0,6122893230.0
2021-02-04 09:00:00+00:00,3630,0.18881078155055148,0.5406696618196618,0.08329260878480514,0.26941982019971866,0.047254934367429995,0.04904017,0.05053470607432,0.04693425,9008360985.0,6288611576.0
2021-02-04 10:00:00+00:00,2807,0.18166366944742185,0.5150333849268031,0.07941040600102646,0.25165245095185873,0.04784243,0.05120823,0.05376598187643,0.04780081191022,9215249214.0,6566631330.0
2021-02-04 11:00:00+00:00,2740,0.21338359522141206,0.5396350780580609,0.09798557388271636,0.2778860817572174,0.05170671172879,0.05376619999999999,0.05376619999999999,0.05170671172879,10151884948.0,6894649342.0
2021-02-04 12:00:00+00:00,2927,0.20333728031767104,0.4517222372624761,0.08015076629644834,0.2585476690459283,0.05354087415896,0.04956304,0.05354087415896,0.04763019,10358075552.0,6355661636.0
2021-02-04 13:00:00+00:00,2830,0.23967844887920225,0.485475951497051,0.09968543081775136,0.25722324374075217,0.04960861692617,0.05176824,0.05176824,0.04960861692617,11033922635.0,6638443656.0
2021-02-04 14:00:00+00:00,2882,0.20805159780482332,0.4837866298733951,0.08576595122273302,0.2551888694810905,0.05203021,0.05010989,0.05335495,0.05001609620957,11382356770.0,6425786681.0
2021-02-04 15:00:00+00:00,2408,0.18180042288423967,0.5373879767972112,0.08243659364871887,0.26940070588518794,0.04995380140076,0.04689932,0.05007923,0.045433965900330005,11458815369.0,6014082150.0
2021-02-04 16:00:00+00:00,2056,0.1608696652374114,0.5259387760696049,0.07751083069356482,0.27965814155765195,0.047133527297710004,0.04620959,0.047133527297710004,0.04199266,11938358663.0,5925636415.0
2021-02-04 17:00:00+00:00,2069,0.19276273634453808,0.5313390574517836,0.08116325740822655,0.2546479445620312,0.046180295868849995,0.04742375,0.04772997,0.045204864839309994,12043006827.0,6081331941.0
2021-02-04 18:00:00+00:00,2181,0.16612768067785086,0.5131748044232687,0.07290421881007099,0.2529601678841189,0.04750988045246,0.048430400000000005,0.04924368,0.047100413068430005,12484867846.0,6210419595.0
2021-02-04 19:00:00+00:00,1610,0.14757355802863253,0.5309693147623477,0.06339760052910053,0.2591130256040257,0.04839863,0.04813912,0.04858446,0.04695742,12552068507.0,6173066666.0
2021-02-04 20:00:00+00:00,1620,0.1935135163780592,0.5393972352103799,0.08227125510200367,0.2596602075206295,0.048435456971460004,0.04819252,0.04928421644974,0.04819017572846,12507159903.0,6179914050.0
2021-02-04 21:00:00+00:00,1731,0.17415305980538925,0.5165196635927517,0.073040123550765,0.24187135231695595,0.04829701753799,0.05038671,0.05109647,0.04829701753799,12495038237.0,6461284169.0
2021-02-04 22:00:00+00:00,1850,0.21616906393021385,0.522284578731814,0.09954578095908563,0.2641398713505257,0.05032354148082,0.05222389,0.05222389,0.04950573,12560507674.0,6696873160.0
2021-02-04 23:00:00+00:00,2719,0.19257262016761667,0.5314152486440797,0.080880500470399,0.2500067192484648,0.052123943599110004,0.05328933,0.05451907,0.051605721220120006,13040837601.0,6833498776.0
2021-02-05 00:00:00+00:00,2452,0.1667351984204231,0.5192549898715051,0.07865185622458341,0.2743134946492901,0.04997774,0.05177853,0.05177853,0.04997774,13191548212.0,6639763344.0
2021-02-05 01:00:00+00:00,3349,0.1959118840682871,0.5108738805568067,0.07771220836622443,0.22681872138271544,0.0519535550862,0.05283846,0.053678608774150004,0.05169591,13604016460.0,6775682191.0
2021-02-05 02:00:00+00:00,4483,0.10600474042032752,0.5606584463458313,0.04932397227759719,0.28401388698959434,0.04749288,0.04709114,0.0498960754191,0.04527779,13488272817.0,6038681014.0
2021-02-05 03:00:00+00:00,2168,0.17287649614014028,0.525927246548125,0.08397421591299857,0.2857518049945057,0.04775356,0.04653609,0.04804351308464,0.04623192621696,13554907522.0,5967503757.0
2021-02-05 04:00:00+00:00,1436,0.182824947461998,0.5294384855447872,0.0926100170549859,0.2917691566626731,0.04619785004833,0.04510695,0.04619785004833,0.04353977,13488033627.0,5784240009.0
2021-02-05 05:00:00+00:00,1209,0.21796809595520952,0.5173825263142808,0.1074334619291429,0.28024886842023544,0.04496415244555999,0.04661431,0.047120587577379996,0.04496415244555999,13366543213.0,5977534806.0
2021-02-05 06:00:00+00:00,816,0.1980888875690705,0.4941449558501898,0.09980515379824136,0.275537049114622,0.04587132,0.04597938,0.046217782581209996,0.04558985109153,13177234276.0,5896115163.0
2021-02-05 07:00:00+00:00,1205,-0.016395597330636755,0.6895500243788859,-0.009604432015640535,0.4204728469690439,0.045940562820589996,0.04581609,0.04707908,0.04581609,12600677265.0,5875176413.0
2021-02-05 08:00:00+00:00,1022,-0.010774944654437207,0.6982780553366679,-0.005798121526221615,0.3940226569362768,0.04600413693061,0.04550925,0.04600413693061,0.04467854,10716937027.0,5836470126.0
2021-02-05 09:00:00+00:00,839,-0.008443354806991207,0.7039564163127551,-0.004806217351671918,0.4154819687887869,0.04570068,0.04469059,0.04570068,0.04469059,10081872669.0,5731477902.0
2021-02-05 10:00:00+00:00,660,0.08467358369144093,0.6064850476964107,0.039301896372908963,0.2988949607822812,0.04430526971632,0.04373772,0.04461912,0.04366064,9406514489.0,5609274210.0
2021-02-05 11:00:00+00:00,557,0.1992187948241761,0.5246487868856287,0.10212825573745117,0.2979040238178167,0.04386220563012,0.0456176,0.04572732811264,0.04386220563012,9144051968.0,5850365423.0
2021-02-05 12:00:00+00:00,575,0.2497160061591414,0.5080388449965512,0.14007058736282876,0.310662833951914,0.04565379,0.04573472,0.04573472,0.04485947,8571405529.0,5865385689.0
2021-02-05 13:00:00+00:00,650,0.20086416735254708,0.5418910369606919,0.10670908890604064,0.3196310413322831,0.045630880499519993,0.04566419,0.04569354,0.04509229,8211917241.0,5856340349.0
2021-02-05 14:00:00+00:00,923,0.21906862061549576,0.5196847621049404,0.1210259577371132,0.3112587353377531,0.045812606130440005,0.04579955,0.04770357,0.04579955,8036804751.0,5873699627.0
2021-02-05 15:00:00+00:00,862,0.2269482458649125,0.5458988911777636,0.11398758050228636,0.30300270279550073,0.04610397,0.0459539,0.046730617310230003,0.04589146,7709178924.0,5893495460.0
2021-02-05 16:00:00+00:00,762,0.18912599815332948,0.5123965700676357,0.09380890817493696,0.27867181880871417,0.045799409077279994,0.04565885,0.04647491,0.04544268,7297582439.0,5855656210.0
2021-02-05 17:00:00+00:00,852,0.1848081102150418,0.5352056272358674,0.0900203389666592,0.2931854801701793,0.045767773768059995,0.04543028,0.04591565440731,0.04536421580571,7064089853.0,5826342518.0
2021-02-05 18:00:00+00:00,1012,0.21371781540360035,0.5403751447576177,0.09901051335082048,0.2808729565971799,0.04537619,0.04566936,0.045799506647140005,0.04494673,6849032542.0,5857003129.0
2021-02-05 19:00:00+00:00,938,0.2365114387123449,0.5372525230206194,0.11215657050685696,0.2870991276313625,0.045424050471050005,0.04574165,0.04574165,0.04494816,6757277381.0,5866274544.0
2021-02-05 20:00:00+00:00,999,0.20433858833858826,0.5215674770343448,0.09730408968504203,0.27857207589350463,0.04577010935678,0.04603386,0.04640224736948,0.04543835,6686421605.0,5903749685.0
2021-02-05 21:00:00+00:00,895,0.2156977845261426,0.5356325518040093,0.10998288860922036,0.30491107210760954,0.04606548,0.04637517,0.04645636,0.04597398690223999,6539754561.0,5947522020.0
2021-02-05 22:00:00+00:00,936,0.22108310145810148,0.5132730122628419,0.10457481929765312,0.27777985464793004,0.046541638388339995,0.04733059,0.04733059,0.04641816629215,6526115342.0,6070053471.0
2021-02-05 23:00:00+00:00,793,0.2259488670352765,0.5390318427608181,0.1089526899296317,0.28521587796567555,0.047346954313089995,0.04693473,0.047346954313089995,0.0465027767536,6136160058.0,6019284098.0
2021-02-06 00:00:00+00:00,602,0.22465055840162312,0.5162535261222131,0.10949354947306,0.28632548507618544,0.046804390031269995,0.0459202,0.046804390031269995,0.0459202,5726214757.0,5889172685.0
2021-02-06 01:00:00+00:00,609,0.19181886371846207,0.5125464483475429,0.09346946588238172,0.2748292110513245,0.0460242338567,0.04533578,0.04619501,0.04509529,5512322845.0,5814223157.0
2021-02-06 02:00:00+00:00,756,0.23078906865231366,0.5257136859875916,0.10569911216695747,0.2684863964681275,0.04523874,0.04599676,0.04639744478506,0.04523874,4756396182.0,5898992168.0
2021-02-06 03:00:00+00:00,844,0.2500813189690369,0.5320163489807741,0.12707233932843234,0.3009782299256078,0.04602561249988,0.04611766,0.04616187,0.045642157925510005,4508992097.0,5914497293.0
2021-02-06 04:00:00+00:00,2986,0.2018558639168593,0.5790981279900076,0.08486488482981112,0.27223472254176073,0.04614449228701999,0.05068085,0.05072315184262,0.04614449228701999,4803208226.0,6499717150.0
2021-02-06 05:00:00+00:00,3117,0.1986403290746361,0.5374513700826853,0.08594466959962765,0.2705956550150237,0.05067671364148,0.04898039,0.05067671364148,0.04898039,4947462749.0,6281636054.0
2021-02-06 06:00:00+00:00,1759,0.2349096819823448,0.5364676931029045,0.10688648295026952,0.2731393667883113,0.049167665069620003,0.04925277,0.04940873,0.048332394573830005,4994744162.0,6316568323.0
2021-02-06 07:00:00+00:00,1220,0.21210143318882502,0.5300107953014382,0.10303981296870364,0.2836755991676468,0.04897886,0.04865359,0.049002158531720005,0.04808634,4913017672.0,6239724913.0
2021-02-06 08:00:00+00:00,965,0.2130706702408543,0.5357907571759817,0.09592540406477752,0.2770323287444708,0.04862441869321,0.04896231,0.04896231,0.048130199644250006,4819205310.0,6279994574.0
2021-02-06 09:00:00+00:00,657,0.1838097448171649,0.5447669509723082,0.09127966919491863,0.2940012116358489,0.04896611780197,0.048816000000000005,0.04896611780197,0.04846602,4777128957.0,6261229320.0
2021-02-06 10:00:00+00:00,843,0.2452759636450331,0.5044545735020011,0.1137150829758698,0.26545748284115456,0.04906490916693,0.04939409,0.05033570873983,0.04906490916693,4854316814.0,6335376556.0
2021-02-06 11:00:00+00:00,605,0.2283023523411455,0.5342756397714021,0.1100840321264906,0.2994989334585532,0.049165599963949994,0.04912099,0.04949899299471,0.048674800000000004,4754270985.0,6300347462.0
2021-02-06 12:00:00+00:00,682,0.23944038036569015,0.5207878412993755,0.11704786450912087,0.29875552503111497,0.04915326,0.04909838,0.04950562834094,0.04909651639017,4663498919.0,6297447679.0
2021-02-06 13:00:00+00:00,765,0.2545448006582934,0.5454830297575473,0.13154647347452847,0.3165022803257411,0.049008062777339996,0.04915614,0.04946045941878,0.04877928,4635285150.0,6304856383.0
2021-02-06 14:00:00+00:00,915,0.22158089367941405,0.564425141437046,0.10793242317312884,0.3057659719165788,0.04917798067938,0.05007291,0.050184596786930005,0.04912201,4468393795.0,6422442916.0
2021-02-06 15:00:00+00:00,1410,0.24782897211541985,0.5204922833322561,0.11516479906508535,0.2711725063925685,0.05017502609549,0.05070921,0.05124306,0.05017502609549,4519655170.0,6504055784.0
2021-02-06 16:00:00+00:00,1239,0.21042959072125744,0.5239148910686607,0.09845177900973476,0.2782435248668124,0.050861341420320005,0.05043856,0.05097110372029,0.05004764,4449960080.0,6469341237.0
2021-02-06 17:00:00+00:00,1346,0.2453555992043562,0.5519100812209209,0.1288472827543186,0.3213248248500913,0.05057548,0.05076994,0.05094744,0.05047785,4450150793.0,6511845455.0
2021-02-06 18:00:00+00:00,2111,0.2480897335677815,0.5491881728188183,0.10825448158847463,0.2695508764626879,0.05072523729792,0.05291487,0.05325951,0.05072523729792,4775050837.0,6786957294.0
2021-02-06 19:00:00+00:00,2479,0.2145624587951601,0.5570635509883933,0.09305918750458143,0.2756243456873679,0.0528480467323,0.05292228,0.05473371,0.05282444694733,5131972452.0,6787907605.0
2021-02-06 20:00:00+00:00,1604,0.22676442773473726,0.5249518832896246,0.10828325903277722,0.2729921486281286,0.053059170815500004,0.053893100000000006,0.053893100000000006,0.05199524,6230019646.0,6912427821.0
2021-02-06 21:00:00+00:00,1602,0.2165504664868801,0.5787102445545813,0.10887724010023438,0.3249786679111112,0.05380413285286,0.05373895,0.05438179533869,0.053387245013879994,5271112029.0,6892655379.0
2021-02-06 22:00:00+00:00,2711,0.2184984679333301,0.5516230928956551,0.09361084537776523,0.2670842097194433,0.05372156,0.056975,0.056975,0.05324438,5592694258.0,7307717025.0
2021-02-06 23:00:00+00:00,3209,0.2197836098271212,0.5570983323784165,0.09438559931226063,0.2684097486878424,0.05710008341517,0.05759472,0.05826061,0.05615179,5946101275.0,7387203762.0
2021-02-07 00:00:00+00:00,2629,0.21768918626670852,0.5408588803971113,0.08801759887033746,0.2472869207969485,0.05750160886006,0.05928169,0.05928169,0.05633916,6247177178.0,7603577059.0
2021-02-07 01:00:00+00:00,5019,0.18889287824079926,0.5575243927546334,0.0786159942517866,0.2576365497992283,0.05970614026091,0.05809630000000001,0.06354822,0.05809630000000001,7021941163.0,7451536763.0
2021-02-07 02:00:00+00:00,2695,0.1833376106451484,0.5387946384286508,0.08816872366480319,0.2853162517133537,0.05930343189591001,0.05894951,0.05930343189591001,0.054879056727099994,7597207324.0,7560971933.0
2021-02-07 03:00:00+00:00,2183,0.2322276234183959,0.5209510878199867,0.10547229068248493,0.26621688420499323,0.05862005,0.057579099999999994,0.05899085428491,0.0571863,7817941043.0,7385199978.0
2021-02-07 04:00:00+00:00,1850,0.2343005008791329,0.5209948039079967,0.10555198644255953,0.2669016570186481,0.056799851230190004,0.05593289,0.05681631867395,0.05431356,7493877441.0,7174054833.0
2021-02-07 05:00:00+00:00,1261,0.21357642127828447,0.5198165172308222,0.10183357500238044,0.2806906563921617,0.05591552944539,0.05641805,0.05641805,0.05450422016340001,7328322978.0,7236282045.0
2021-02-07 06:00:00+00:00,1510,0.2228691036269252,0.5387667134295454,0.1160377002532614,0.3078666933883117,0.05644552681580001,0.05735804,0.05833166,0.05644552681580001,7412410515.0,7356846760.0
2021-02-07 07:00:00+00:00,2007,0.21362006864387825,0.5282251750853635,0.09623330846858112,0.2692695976202236,0.0571523182409,0.06103308,0.06182064621041001,0.0571523182409,7975672680.0,7828214109.0
2021-02-07 08:00:00+00:00,1656,0.24631680389392194,0.5220696861808928,0.12186409376158465,0.29121106181472595,0.06105075,0.05891556,0.06105075,0.0588403998929,8007926035.0,7557436915.0
2021-02-07 09:00:00+00:00,1135,0.23050863798849824,0.5533503721769499,0.11285024117473715,0.29670443268874497,0.059255759999410004,0.06090461,0.06128422,0.05884362167005001,8254536274.0,7812583688.0
2021-02-07 10:00:00+00:00,1703,0.19277235484759928,0.4850194094374782,0.08159816116151805,0.21692991394703648,0.06102739273437,0.06000347,0.06102739273437,0.05950191202362,8122309931.0,7696988866.0
2021-02-07 11:00:00+00:00,1545,0.18402601239307115,0.4899636398846586,0.07241023531118669,0.20734693166133375,0.05985544706108,0.06049085,0.06049085,0.05874388,8195383572.0,7759508144.0
2021-02-07 12:00:00+00:00,1384,0.22300409139570415,0.5100191010374863,0.09511304492832924,0.2348601127972112,0.060480730690910006,0.05994479,0.060480730690910006,0.05946714,8212205730.0,7689462579.0
2021-02-07 13:00:00+00:00,1640,0.21148749135932798,0.5151140929786321,0.10501892183265946,0.27423057958268376,0.06060033,0.06108711,0.061957957094980004,0.06060033,8478422221.0,7835993702.0
2021-02-07 14:00:00+00:00,1431,0.2021470967708074,0.5230478895157703,0.09932614400021474,0.2907936856179578,0.060793465822360004,0.06221772,0.0624842,0.05998487,8668843482.0,7981024388.0
2021-02-07 15:00:00+00:00,2411,0.1832304146143241,0.5707869109951176,0.09394398759025377,0.31919614168142324,0.06220602360614,0.06329991,0.06365823,0.06143106,8928219162.0,8119843334.0
2021-02-07 16:00:00+00:00,3956,0.2000779131485265,0.5435183340785064,0.0922340395997092,0.2751902474907037,0.06469387042186,0.06811772,0.06838815614426999,0.06469387042186,10085273503.0,8737850377.0
2021-02-07 17:00:00+00:00,4098,0.19044668495630515,0.5166553119517585,0.09178790274027288,0.2928191376402505,0.06788128068612999,0.07017469999999999,0.07021643,0.06619359,11265053466.0,9001712020.0
2021-02-07 18:00:00+00:00,7421,0.1816209695627408,0.5040460338456366,0.08397864137116083,0.2672604099075026,0.07044523,0.07279063,0.07505661,0.07044523,11677074618.0,9337272431.0
2021-02-07 19:00:00+00:00,4138,0.19302362063721326,0.4873169682546758,0.09856900481382662,0.27823365270326345,0.07243791433197999,0.06928628,0.07390682,0.06928628,11647587498.0,8887748180.0
2021-02-07 20:00:00+00:00,2997,0.2064102672603501,0.5088469255880678,0.106494715025102,0.29086235228047225,0.06948484125191999,0.07263746,0.07286441470723,0.06948484125191999,12841617729.0,9317623530.0
2021-02-07 21:00:00+00:00,3438,0.220252872522452,0.5205292718911735,0.10864634975862324,0.28739720060827595,0.07241319746606,0.07634746,0.07634746,0.07222252,13164053064.0,9793527322.0
2021-02-07 22:00:00+00:00,11036,0.15609396320930313,0.5252842963540794,0.06424945790183799,0.23859744447069095,0.07650326350968,0.08035886,0.08416813612672999,0.07650326350968,14087852055.0,10308091862.0
2021-02-07 23:00:00+00:00,5731,0.1445761470670652,0.5003919428837623,0.06959160083304122,0.2691408975796515,0.07934753,0.07878179,0.08269356304101,0.07850512497004,14261024073.0,10105792829.0
2021-02-08 00:00:00+00:00,5104,0.12215534626238668,0.4859194916957468,0.05780779770324635,0.25787623319118586,0.07594271383756,0.0719044,0.07706956414888,0.0719044,14001651817.0,9223590214.0
2021-02-08 01:00:00+00:00,5123,0.1682674337465649,0.5003639125852881,0.07999319402360798,0.26059033803592,0.07107874160576,0.07595982,0.07697099980433,0.07100602,14057774029.0,9743802414.0
2021-02-08 02:00:00+00:00,3281,0.2002445671308738,0.5111947865641708,0.10122599377796927,0.2789432969204491,0.07548543442592,0.07235667,0.07592698,0.07186396529037,13312034687.0,9281605594.0
2021-02-08 03:00:00+00:00,3076,0.18239428908056354,0.5210597470626961,0.08996236695462999,0.2819971319693275,0.07133790870957,0.06678400000000001,0.07133790870957,0.06470162574995,13454800167.0,8566766376.0
2021-02-08 04:00:00+00:00,2027,0.17231498710305865,0.5233146457726371,0.0971757631573082,0.3179715938755761,0.06811898,0.07115379,0.07214818,0.06811898,13935721449.0,9127305085.0
2021-02-08 05:00:00+00:00,1694,0.1939950662963316,0.540317642189651,0.112938213014376,0.3325676030221573,0.07111476006251,0.07094008,0.07320086,0.06995044824053,14051324654.0,9099891014.0
2021-02-08 06:00:00+00:00,1879,0.2479278956991257,0.5733239629265428,0.1405043311350856,0.3557569784300283,0.07109684561452001,0.07147037,0.07253648819166,0.07107385,14186577758.0,9167914800.0
2021-02-08 07:00:00+00:00,1860,0.20436235077540213,0.4691131415943678,0.13117473204040964,0.319526788592858,0.07118744,0.07165426,0.07165426,0.06838190375322001,14094294721.0,9191503302.0
2021-02-08 08:00:00+00:00,2026,0.2447155731213346,0.43709457845625693,0.12854528524894376,0.2773975706511265,0.07157479653995,0.07265612,0.07273924656964001,0.07044379,14017936812.0,9321037460.0
2021-02-08 09:00:00+00:00,1707,0.22799008527779424,0.4675513688426375,0.1263706512434257,0.2931132434640388,0.07262236470935,0.07439843,0.0750375890827,0.07262236470935,14446333811.0,9544558747.0
2021-02-08 10:00:00+00:00,1850,0.23559934661096585,0.4733584694360563,0.12153500710712625,0.2760342505450785,0.07462824704986,0.0746783,0.07702609,0.07415676,14778546175.0,9580462810.0
2021-02-08 11:00:00+00:00,1369,0.2568882243345124,0.4780450429505889,0.14262209613325935,0.30511290173021194,0.07471630601691,0.07495158,0.07548402671504,0.07447705,14850783802.0,9615522372.0
2021-02-08 12:00:00+00:00,1428,0.19545492655243546,0.495907151305188,0.10747126761076656,0.3054748888592669,0.07495431,0.07404732,0.07495431,0.07299085503285001,14879485956.0,9499514227.0
2021-02-08 13:00:00+00:00,2512,0.08027695591992483,0.5399955870061975,0.043671302723221166,0.33108630471339706,0.07385934390024,0.07790393,0.07961986,0.0716082,15947321847.0,9994277961.0
2021-02-08 14:00:00+00:00,3390,0.13120708719117785,0.5307866669906626,0.0638976565035788,0.2973351760111141,0.0777599864701,0.08164952,0.08366852759700999,0.0768548,16707204961.0,10474799280.0
2021-02-08 15:00:00+00:00,3745,0.15914582452466575,0.5198861371014305,0.08226118632524952,0.2994614404587632,0.08275103,0.08206248,0.08494506,0.08155455438774001,17367622292.0,10527777883.0
2021-02-08 16:00:00+00:00,3215,0.17857608899278726,0.5039868067655974,0.09552244246684806,0.29446420170574233,0.08221861709853999,0.08086458,0.08400996565003001,0.08081344520578,16720214277.0,10374099153.0
2021-02-08 17:00:00+00:00,2889,0.18172649799068952,0.4529769696197021,0.08740973101255971,0.2776438131832425,0.08086687921835001,0.07915678,0.08111585,0.07832998959363001,16046254639.0,10155005964.0
2021-02-08 18:00:00+00:00,2613,0.1741338091704783,0.4985284115673764,0.08639522161833277,0.2944538592912421,0.07924109496151,0.07686178,0.07961807,0.07643761875367999,15096859105.0,9860581116.0
2021-02-08 19:00:00+00:00,2420,0.19043738909568367,0.5169294755844894,0.08901552226459483,0.2929828298101015,0.07696516648474,0.08006166,0.08091402,0.07696516648474,15037947534.0,10271092940.0
2021-02-08 20:00:00+00:00,1846,0.1964904015482989,0.529473984843333,0.09708294022219363,0.3072938784685732,0.07996519091161,0.08151032,0.08151032,0.07912925566866999,15032221812.0,10456941815.0
