datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,highLowDif,volume,marketcap,bitcoin_count,bitcoin_polarity,bitcoin_subjectivity,bitcoin_polarity_zeros,bitcoin_subjectivity_zeros
2021-03-21 22:00:00+00:00,58181.9149817058,57786.35599796,58181.9149817058,57760.8688004309,421.046181274898,53835491923,1078323740759,1856,0.229654691247416,0.483745355837225,0.140924469629096,0.337302443570138
2021-03-21 23:00:00+00:00,57742.4310364196,57523.42098673,57774.9784008201,57411.711023274,363.267377546101,51943414539,1073417235408,1811,0.228306191461488,0.485687754753903,0.143407383704752,0.343376020162034
2021-03-22 00:00:00+00:00,57517.8914883265,56731.73758545,57517.8914883265,56672.2683945968,845.6230937297,49779957430,1058648602778,1717,0.224406716867704,0.472418216305256,0.133075937859224,0.314945477536837
2021-03-22 01:00:00+00:00,56708.4820051263,56728.10501254,56786.7528561186,56548.4955927725,238.257263346095,50039382133,1058580816766,1588,0.242112383131914,0.489268537796177,0.14813759579773,0.33303938710409
2021-03-22 02:00:00+00:00,56756.6244614356,57042.19333817,57106.16955988,56657.7513097951,448.418250084898,49546252256,1064446857930,1381,0.256785656280296,0.469348830659528,0.162511202051516,0.333139204978616
2021-03-22 03:00:00+00:00,57113.5685585854,57669.99239169,57685.5003159517,57113.5685585854,571.931757366299,50032894222,1076162023334,1483,0.264179893869251,0.465266542939468,0.163230705373962,0.323867101956747
2021-03-22 04:00:00+00:00,57662.766387989,57686.90878981,57902.6136042028,57621.29683081,281.316773392798,49233381048,1076480983199,1256,0.248647694789909,0.487352260158758,0.148183979723279,0.326747538060985
2021-03-22 05:00:00+00:00,57687.1271917602,57737.95198027,57829.60961775,57487.6777955329,341.931822217099,48701477610,1077433487416,1388,0.262447604944251,0.479701184556795,0.160512266043585,0.318051332430435
2021-03-22 06:00:00+00:00,57786.6378152496,57873.40233308,57953.9882029354,57786.6378152496,167.350387685794,48454449332,1079965780333,1549,0.251609590611826,0.474995493022073,0.148233109223156,0.315852535831276
2021-03-22 07:00:00+00:00,57821.862205203,57770.3453483,57938.76477675,57711.7309590461,227.033817703901,48488262517,1078042651356,1846,0.219714957886571,0.46966061587269,0.137685615165674,0.32969553167222
2021-03-22 08:00:00+00:00,57763.7850464296,57450.3267151,57776.9480612904,57412.731172099,364.216889191404,48410265341,1072074801798,1683,0.252260747100805,0.48171157697912,0.15285598482043,0.324681916218908
2021-03-22 09:00:00+00:00,57438.5876238693,57487.7794572,57522.68984332,57206.9291928076,315.760650512399,46919412518,1072773703673,1877,0.259678380544426,0.472580521383211,0.153346454839264,0.315853309553923
2021-03-22 10:00:00+00:00,57449.9359998281,58130.45238357,58387.94270337,57449.9359998281,938.006703541898,47747205479,1084770162973,2129,0.237770790258938,0.491126411041184,0.14395159289773,0.323226267507526
2021-03-22 11:00:00+00:00,58074.6542676175,57879.04435691,58205.18371505,57864.160178955,341.023536095003,47643617657,1080078647341,2134,0.221322621115887,0.465237403040153,0.132694546888272,0.317096932422595
2021-03-22 12:00:00+00:00,57876.3754251056,57421.23686226,57876.3754251056,57247.70052976,628.674895345604,48126816770,1071542007679,2186,0.217614233199199,0.48549933143924,0.123125857489202,0.319110749869282
2021-03-22 13:00:00+00:00,57420.9710508739,57128.06586843,57533.7887068593,56830.16093365,703.6277732093,48073470408,1066071121776,2656,0.23711082429572,0.473173471847082,0.145184345820259,0.330712641613552
2021-03-22 14:00:00+00:00,57128.5372749905,57276.19388125,57377.6359264893,57115.3530791553,262.282847334005,49038401153,1068839989104,2647,0.241499119958301,0.481154125917157,0.152752868014125,0.337581632120554
2021-03-22 15:00:00+00:00,57267.0725809442,57224.34326828,57322.24539503,57080.79391087,241.451484159996,48979137184,1067872396727,2558,0.258409152529921,0.483887362757354,0.172176311036173,0.356548583084366
2021-03-22 16:00:00+00:00,57134.2342944798,56858.83547827,57204.03421266,56617.3358391443,586.698373515697,49176054296,1061055863251,2577,0.251808590952217,0.494575676502089,0.163452325561675,0.351597861371447
2021-03-22 17:00:00+00:00,56884.8193810523,57361.4951078,57361.4951078,56771.5557685937,589.939339206299,49870105471,1070436110712,2564,0.235905694792362,0.499248803344744,0.15314577253582,0.357330361784816
2021-03-22 18:00:00+00:00,57363.4778069976,56812.55846376,57363.4778069976,56757.7019198006,605.775887197,50357208752,1060198640200,2233,0.201817346874226,0.501460646251817,0.135754383979253,0.366224824107031
2021-03-22 19:00:00+00:00,56751.991760238,56175.11848101,56751.99176024,56039.73289555,712.258864690004,50730184423,1048303154040,2792,0.195397976247823,0.487997796156469,0.121759621454368,0.333479710432506
2021-03-22 20:00:00+00:00,55932.1163765282,54991.15698473,56195.52985161,54900.0532690251,1295.4765825849,52961235586,1026212636849,4064,0.190395560950493,0.486387775227357,0.113999342119108,0.329831710076051
2021-03-22 21:00:00+00:00,54981.9393784217,54944.15141209,55252.2864513724,54921.4846938774,330.801757494999,54420086175,1025335446491,3809,0.186963952445238,0.488883702859385,0.114543953107405,0.333699752784153
2021-03-22 22:00:00+00:00,54696.8363742205,54758.20685536,54761.8523338624,54341.80529016,420.047043702398,55789455314,1021869893924,2877,0.206969719283273,0.499011679724507,0.126392705019193,0.337812282541944
2021-03-22 23:00:00+00:00,54819.129760866,54529.14561107,55065.71091132,54529.14561107,536.565300249997,56521454974,1017595269117,2203,0.234651799105418,0.472286170228634,0.143621577710092,0.32318018647812
2021-03-23 00:00:00+00:00,54322.1639698164,54835.3981822,54921.3974425696,54322.1639698164,599.2334727532,57889796619,1023314511984,2101,0.22699338241728,0.496669186822149,0.146258622691546,0.34964340397789
2021-03-23 01:00:00+00:00,54877.4907508031,55433.33544796,55482.8827730928,54840.4599780964,642.422794996404,58540371224,1034472958929,1811,0.267416905134619,0.477689461075416,0.172839945280743,0.334737050217728
2021-03-23 02:00:00+00:00,55417.6484525526,54897.23042888,55417.6484525526,54897.23042888,520.418023672602,58579109948,1024471857186,1616,0.254097999116678,0.496226226184509,0.1684663279495,0.355047553874606
2021-03-23 03:00:00+00:00,54854.0880666361,54881.88250058,54892.96746343,54711.7913098183,181.176153611705,58890734385,1024185439811,1508,0.263083299178354,0.493831751858736,0.166877347616073,0.347618821406443
2021-03-23 04:00:00+00:00,54882.113683014,54675.74363464,54944.87312314,54340.653714502,604.219408638004,58925541036,1020345386828,1483,0.241311462737599,0.483245851328289,0.151521151021283,0.333061622691379
2021-03-23 05:00:00+00:00,54638.7649151806,53853.15218172,54638.7649151806,53567.70435786,1071.06055732061,60380299043,1004994385846,1739,0.219237472472588,0.505776450671598,0.138304853430205,0.346035734093612
2021-03-23 06:00:00+00:00,53779.0014893788,53476.52792795,53840.4002944404,53476.5279279463,363.872366494099,61321040465,997968910604,1986,0.217554913392553,0.470945334634225,0.133574749256218,0.321359354484449
2021-03-23 07:00:00+00:00,53605.9392750979,54199.566791,54199.566791,53605.9392750979,593.627515902095,62693089493,1011462125935,2224,0.203172813870208,0.480151882742583,0.124278986354845,0.320435390083602
2021-03-23 08:00:00+00:00,54226.0864561458,54569.23346301,54644.74719796,54205.65286034,439.094337620001,63450048956,1018360775871,2320,0.21084281962224,0.475593659830797,0.137831127483114,0.334893149696805
2021-03-23 09:00:00+00:00,54551.0924317064,54790.71942979,54792.1310115512,54490.0445903205,302.086421230699,63675479258,1022494105343,2139,0.264414026301729,0.482702288585416,0.170120762836031,0.336385398731887
2021-03-23 10:00:00+00:00,54802.9187151603,54980.5413142,54980.5413142,54716.84992318,263.691391020002,62694822239,1026046862006,2067,0.231177471509204,0.48012427252108,0.153476640812696,0.342738220278106
2021-03-23 11:00:00+00:00,54942.8244368221,54350.72253279,54944.13895506,54350.7225327853,593.416422274699,61999615726,1014293183907,2235,0.214566363469826,0.468363604276337,0.137935519373459,0.333258718427393
2021-03-23 12:00:00+00:00,54552.7557364389,55246.84479912,55322.3426661937,54552.7557364389,769.586929754798,62732124533,1031019379983,2481,0.211603410428111,0.485316618036205,0.135224276092791,0.33908185553942
2021-03-23 13:00:00+00:00,55305.4558033362,55377.59597987,55576.5880100436,55281.156720739,295.431289304594,62402725837,1033459465056,2888,0.235039044697574,0.481716349184795,0.152651674293056,0.339483258714968
2021-03-23 14:00:00+00:00,55383.1306200554,55283.48476239,55482.66523969,55006.6118998033,476.053339886705,62495531931,1031710067246,2546,0.242422142039227,0.46816230279146,0.148891483872651,0.324956406084216
2021-03-23 15:00:00+00:00,55384.1493119393,55352.00259134,55389.13923379,55196.38620292,192.753030870001,62425497704,1032988758960,2528,0.231828390834322,0.482917991022024,0.148759841932302,0.340867156638487
