datetime,ethereum_count,ethereum_polarity,ethereum_subjectivity,ethereum_polarity_zeros,ethereum_subjectivity_zeros,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-04-20 10:00:00+00:00,776,0.13784832840843989,0.5387081705687475,0.0842108465374516,0.35424778531563555,2137.9552431769353,2182.46503956,2187.118284896022,2137.9552431769353,37577680173.0,252172518146.0
2021-04-20 11:00:00+00:00,643,0.15553805237851928,0.5419476614494038,0.09043728384904852,0.3518981421628481,2190.000650105193,2193.48102536,2196.7816391559923,2176.8443684666327,37916348900.0,253445358182.0
2021-04-20 12:00:00+00:00,663,0.15749158579515726,0.5094645506721778,0.09109153161457187,0.31841534417011114,2195.053601836968,2181.33689584,2195.053601836968,2166.41977436,38037670563.0,252044641035.0
2021-04-20 13:00:00+00:00,765,0.21763836923658336,0.5260205554083105,0.12940659792445494,0.34831090831090833,2188.9157911093034,2221.87697835,2222.184217385535,2183.89154143,38719749722.0,256728883328.0
2021-04-20 14:00:00+00:00,824,0.10163322701091686,0.5700113519453806,0.06548959978680613,0.4017045742910349,2220.7915945891964,2175.84274348,2221.27057242,2175.84274348,37605774633.0,251412272419.0
2021-04-20 15:00:00+00:00,776,0.20815545889148127,0.5453916456061387,0.12316192558229422,0.3556902036561775,2183.0241717871204,2174.31410334,2183.02417179,2147.626698720374,36577664177.0,251235642516.0
2021-04-20 16:00:00+00:00,914,0.18892234734734736,0.5282208711602655,0.11310884873546688,0.3384716261803643,2187.414063309266,2252.30293054,2252.30293054,2178.10476031945,37162347754.0,260249611414.0
2021-04-20 17:00:00+00:00,782,0.18688169981060607,0.5336706139192058,0.1121991443515834,0.3554466565503153,2245.731044072406,2270.25211675,2270.25211675,2243.0838853496566,37450874856.0,262323608067.0
2021-04-20 18:00:00+00:00,801,0.16884605359016872,0.5297803181115454,0.10372392820896928,0.3605834625890099,2259.2798391946258,2281.45821904,2295.2138839941267,2259.2798391946258,38126589996.0,263621128903.0
2021-04-20 19:00:00+00:00,790,0.18402393381888796,0.5227429535576859,0.11636807579723794,0.3613076296648711,2289.621752189591,2321.69076127,2321.69076127,2282.00804792,38751755331.0,268269975029.0
2021-04-20 20:00:00+00:00,756,0.20753141609950787,0.5309693458661837,0.12391855217511935,0.3543452452784656,2327.1962604508562,2308.42467312,2327.1962604508562,2306.084678806444,39016388823.0,266739784903.0
2021-04-20 21:00:00+00:00,696,0.17548521340446493,0.528218992676484,0.10732800998398076,0.35018089469847263,2305.6632703097753,2340.06008483,2340.97011691,2305.6632703097753,39588605171.0,270395274732.0
2021-04-20 22:00:00+00:00,618,0.1865327658152333,0.5195826232032016,0.12235864913568058,0.3753865282316709,2333.51386413,2321.4351879,2345.8350406140107,2312.64758678,39477686203.0,268245915592.0
2021-04-20 23:00:00+00:00,549,0.196587768575094,0.5302226859404077,0.11211238791417827,0.3333230147689035,2327.175448670513,2330.21093719,2333.7007636999997,2315.6646174042025,39433483315.0,269259968844.0
2021-04-21 00:00:00+00:00,569,0.11717152264946346,0.5473670945243522,0.07395727295943856,0.3780084637928076,2339.936177796501,2289.70788539,2358.9730618635226,2289.70788539,38371675803.0,264582254077.0
2021-04-21 01:00:00+00:00,443,0.19938433085980128,0.5094048492017241,0.1223943417159176,0.3496904575378172,2287.367568734135,2325.0574851,2325.05748510488,2287.367568734135,38428259484.0,268667000796.0
2021-04-21 02:00:00+00:00,436,0.18281209463051565,0.5161216450216446,0.1075365262532445,0.3275694651066165,2319.798506479784,2329.9629646,2333.04237963,2305.33065209,38221893975.0,269236338139.0
2021-04-21 03:00:00+00:00,462,0.2259424295216977,0.5160974608435551,0.1342556465273856,0.3350893658810329,2327.941653682493,2290.68811424,2329.97465848,2290.68811424,37873725103.0,264697975491.0
2021-04-21 04:00:00+00:00,545,0.2192270381653095,0.5129793320660477,0.13218900812449186,0.34495632503697005,2297.29417019962,2310.89446025,2314.460895222244,2284.92862079,38068262846.0,267035768840.0
2021-04-21 05:00:00+00:00,482,0.10850692830139952,0.5278262181171564,0.0661860442424959,0.35446394119891145,2307.558574875758,2297.38016211,2315.2662262539,2289.66179055,38109219576.0,265474122017.0
2021-04-21 06:00:00+00:00,587,0.12989369819383034,0.5276206272657167,0.08410383336291176,0.3745220759488061,2294.1157659710416,2315.3352364,2327.183238286933,2294.11576597,38102879011.0,267551476655.0
2021-04-21 07:00:00+00:00,722,0.1273653960237292,0.5277484747714498,0.07034716640845509,0.3283086441892159,2308.502639741901,2288.23106882,2308.502639741901,2288.23106882,37627910924.0,264419420465.0
2021-04-21 08:00:00+00:00,663,0.19222273824477698,0.5145752923671173,0.10570020641302123,0.3139983802611412,2289.1613620907274,2296.78685445,2300.30850682,2275.32496606,37446510869.0,265410622366.0
2021-04-21 09:00:00+00:00,663,0.1912246825375176,0.5352002119503788,0.12049211179245732,0.3706117596731656,2291.2531836772964,2302.04578997,2310.436736654548,2287.95835649,37369809449.0,266018331064.0
2021-04-21 10:00:00+00:00,612,0.16668908373372626,0.5328337245618356,0.09894785792412976,0.33940778345377204,2299.8078092737524,2266.31557045,2299.8078092737524,2259.6088881225564,36805703744.0,261891948241.0
2021-04-21 11:00:00+00:00,671,0.15948371207887038,0.5336361163090202,0.1017828634390993,0.37174650799055337,2269.753451822782,2269.36174563,2274.0890862,2238.36685078,37456890827.0,262243959569.0
2021-04-21 12:00:00+00:00,765,0.13541162711898685,0.5379267058769146,0.07917510438104695,0.3517589934604961,2277.188079825439,2369.64972814,2379.6380968871467,2265.02111439,39548676328.0,273835696079.0
2021-04-21 13:00:00+00:00,805,0.16272246468306245,0.50199068861261,0.10288980584770957,0.3501859442898964,2371.5303479574623,2384.97392261,2384.97392261,2364.5603461572173,39870264385.0,275606553353.0
2021-04-21 14:00:00+00:00,833,0.16600062609997562,0.5308756960452692,0.0988575157153039,0.3536125548528729,2383.451684864409,2435.79540735,2435.79540735,2366.743478615085,40624266578.0,281482249579.0
2021-04-21 15:00:00+00:00,906,0.2102685076450858,0.4891117477182398,0.129496623681888,0.3339347702150968,2446.154592973803,2439.96314289,2446.154592973803,2416.37650502,41041989532.0,281963876061.0
2021-04-21 16:00:00+00:00,839,0.22001128263043285,0.5406251041338919,0.13043258322894485,0.3499787726931497,2440.8531780676503,2426.36262146,2465.30723082,2426.3626214594315,40648470379.0,280394781033.0
2021-04-21 17:00:00+00:00,738,0.2281281322356879,0.5166848569399464,0.1384777785149965,0.3498953592610865,2423.927938183164,2420.55130798,2435.31654176,2410.57559439,40320652588.0,279723215309.0
2021-04-21 18:00:00+00:00,679,0.21378358146203166,0.4934505473087826,0.13305096314620118,0.340418415548464,2429.622437279186,2406.40435426,2429.62243728,2400.43718449,39676840445.0,278091055973.0
2021-04-21 19:00:00+00:00,667,0.21237752576221944,0.5024408230334804,0.11666478433126405,0.3221929941425457,2414.0504970819725,2440.04285004,2442.6460449841884,2414.05049708,39609715667.0,281978417959.0
2021-04-21 20:00:00+00:00,714,0.17793290211772345,0.5022847342325739,0.1061230032511273,0.3285321621521209,2423.229706758247,2403.27024672,2423.22970676,2391.83046384,38931068425.0,277731734428.0
2021-04-21 21:00:00+00:00,667,0.16817909510208198,0.4943165095899471,0.0949340769392302,0.3177002514066468,2408.8647109585595,2378.39062464,2408.86471096,2375.591497912679,38530255803.0,274856543591.0
2021-04-21 22:00:00+00:00,679,0.1549336645053925,0.5192468433412709,0.09289785115212668,0.3374582100588139,2384.058951950506,2365.15226686,2401.333055711161,2349.6908883603946,38549122948.0,273329236802.0
2021-04-21 23:00:00+00:00,530,0.1779398032973519,0.5333725764166729,0.10843976932248592,0.3619841585099304,2366.508766805402,2364.75182249,2377.7705303755106,2340.6584617938393,38899067643.0,273282959377.0
2021-04-22 00:00:00+00:00,491,0.1096377712989957,0.517166913202627,0.0705019789193017,0.35156490949994856,2364.756009241253,2409.71112676,2409.71112676,2323.133714441376,39709108424.0,278481744629.0
2021-04-22 01:00:00+00:00,445,0.1353424883414154,0.5309289298575012,0.08933371043498524,0.3895484216234924,2416.6891289554583,2411.16058034,2448.57051628,2411.1605803353314,40181673999.0,278649252824.0
2021-04-22 02:00:00+00:00,504,0.1612324660935771,0.5413361041932472,0.09723813676777587,0.3613558015104408,2386.1995716900487,2409.94461745,2417.8350326378322,2352.8131175823723,41307750262.0,278511248216.0
2021-04-22 03:00:00+00:00,461,0.16740899591149586,0.5301556539805433,0.10333888636512087,0.3714362143629115,2422.422257675309,2388.72877244,2422.422257675309,2381.819614914029,41441586556.0,276059386280.0
2021-04-22 04:00:00+00:00,437,0.1697905262447024,0.5382546848888637,0.10028252956327736,0.35995782051942765,2400.521540226257,2444.56077222,2444.56077222,2400.521540226257,42224114908.0,282514436570.0
2021-04-22 05:00:00+00:00,483,0.21292298934607887,0.5182286773905216,0.13385509564154086,0.3591233817004492,2453.241117077785,2480.44101766,2480.441017661157,2434.04840212,43161790142.0,286661065871.0
2021-04-22 06:00:00+00:00,740,0.21896747862419505,0.5049433114996835,0.14496858762669038,0.3562544707616344,2484.8421541,2478.53946489,2494.539039019873,2469.22920632,43649063061.0,286444023356.0
2021-04-22 07:00:00+00:00,686,0.21049420509892355,0.5024722244019831,0.1352537232763296,0.3538687367596945,2480.4260329672666,2481.38730409,2483.38243884,2450.17683498,43723930801.0,286773147233.0
2021-04-22 08:00:00+00:00,682,0.1847143315828882,0.5259204899991379,0.1148544241252574,0.3697176094224709,2477.4583406966863,2443.33640945,2477.4583406966863,2415.646021305696,44005160995.0,282378305177.0
2021-04-22 09:00:00+00:00,684,0.15515205196607967,0.5024321231163245,0.09149100822215013,0.33232618008815185,2443.7492149033314,2494.83761298,2494.83761298,2440.868229878087,45499279888.0,288330339662.0
2021-04-22 10:00:00+00:00,810,0.1958625729979896,0.5322580170825081,0.11639832909594808,0.3487557292883481,2497.3569862587037,2510.49190569,2510.906421850769,2479.18492445,46040777291.0,290142229879.0
2021-04-22 11:00:00+00:00,1473,0.18062275994445764,0.5254428372393439,0.0999269966289797,0.3285388930129093,2512.9302450569407,2546.82056506,2567.919266776521,2512.9302450569407,47529594863.0,294340800770.0
2021-04-22 12:00:00+00:00,1304,0.1787089141020282,0.5166033857546469,0.1114761915636438,0.3498357879260837,2557.4356246990355,2560.28643339,2586.378376314853,2557.4356246990355,47514645352.0,295899988284.0
2021-04-22 13:00:00+00:00,1149,0.19753596772591345,0.5064191611655698,0.1151667238959698,0.335045376588628,2551.70066429497,2546.09124698,2587.25048855,2546.09124698,47361359441.0,294259407981.0
2021-04-22 14:00:00+00:00,1155,0.1584933554637388,0.5204084401210138,0.09933596291485283,0.3526844460437953,2543.07305098721,2599.15531056,2599.1553105605904,2543.07305098721,47657948685.0,300395347187.0
2021-04-22 15:00:00+00:00,1268,0.18833256470387624,0.5186419769993516,0.1172967661426936,0.35018899494717565,2595.786807095857,2604.27219058,2609.4713715647035,2577.41974687,47262332662.0,300986726604.0
2021-04-22 16:00:00+00:00,1420,0.17623153108789302,0.5229479245435057,0.10993753820216524,0.35901440587783,2611.008192045835,2613.9115598000003,2636.030732864285,2611.008192045835,47477102856.0,302103848437.0
2021-04-22 17:00:00+00:00,1179,0.21495929069385566,0.5077463595592809,0.13612398479080245,0.3496743796964859,2618.246582189549,2533.74785533,2622.7358897848612,2533.747855325152,47238680842.0,292838897013.0
2021-04-22 18:00:00+00:00,981,0.17101512499863378,0.5032478499720928,0.11720735653121138,0.3724447152324244,2535.757284665713,2546.7462106,2575.26270329,2516.967122051779,49300412077.0,294343791999.0
2021-04-22 19:00:00+00:00,875,0.16799952170501525,0.499877364787838,0.09471697171989653,0.319749141959117,2528.2779955687115,2537.14439526,2539.33221511,2477.5489522644048,50501502816.0,293234048624.0
2021-04-22 20:00:00+00:00,906,0.16424814900274218,0.5170983915124178,0.0941030748421726,0.33125400719442105,2530.848197892477,2415.4966175,2530.848197892477,2392.13458587,50728025234.0,279177211426.0
2021-04-22 21:00:00+00:00,948,0.14824470355012884,0.5406269741981806,0.09306614322358002,0.3727822360680422,2367.075261459182,2417.16495275,2428.109444662359,2337.8519781941645,52964165353.0,279370033547.0
2021-04-22 22:00:00+00:00,677,0.2001481484714012,0.5125248451632819,0.12436822588757444,0.3504345823276783,2407.9355441994753,2397.84810766,2443.6912692736937,2393.02924922,53578174121.0,277140155688.0
2021-04-22 23:00:00+00:00,577,0.14416309774991776,0.5159413810508149,0.08903095700834714,0.3532931937428061,2393.986006008027,2403.53524134,2443.473822643967,2393.986006008027,53575904724.0,277797467179.0
2021-04-23 00:00:00+00:00,525,0.06386458033634934,0.548191217921557,0.041676885759401684,0.3950579903800892,2392.85220922,2365.69554867,2434.286936372168,2363.658241341077,52776808508.0,273426692450.0
2021-04-23 01:00:00+00:00,538,0.18057260869030944,0.5524652424339921,0.11950940768392458,0.39499930376923104,2382.164812140114,2329.24400821,2382.164812140114,2264.926823102015,53768056999.0,269213629553.0
2021-04-23 02:00:00+00:00,854,0.14731212616899644,0.5422303960721205,0.0875849706269525,0.35437750545106816,2313.6573101683507,2249.60666023,2325.86311833,2171.83431988,55389685218.0,260011566933.0
2021-04-23 03:00:00+00:00,737,0.15924567814028284,0.5274241891179814,0.09485125091415754,0.3448912274924505,2257.03800502,2282.76898645,2287.27284474,2235.37688047,57021781607.0,263844498510.0
2021-04-23 04:00:00+00:00,535,0.1878219569981424,0.5203749195573124,0.11259610858803368,0.34557197500317643,2284.6447852586216,2199.55298016,2284.6447852586216,2199.55298016,56416000736.0,254228737912.0
2021-04-23 05:00:00+00:00,687,0.18797266877876545,0.5194132291179988,0.11679473352990237,0.34663769893021257,2217.7951963298374,2227.60113259,2240.546742090441,2143.39945594,58011571295.0,257470599534.0
2021-04-23 06:00:00+00:00,731,0.1557172715715118,0.5155679514445857,0.09559216454389986,0.34222080941874883,2207.6978186610722,2212.77195918,2215.06340792,2165.7202954098448,58399674642.0,255759149399.0
2021-04-23 07:00:00+00:00,831,0.11472548280565033,0.537221185672668,0.07238135006101938,0.36238010888101785,2192.271913977623,2140.07720398,2227.67140237,2132.69965609,58710557018.0,247356860732.0
2021-04-23 08:00:00+00:00,833,0.12843669113115413,0.5246972855652168,0.07090775656199133,0.3106280805169079,2135.747961258547,2212.02930271,2212.0293027149273,2128.1591712,60793384518.0,255675759405.0
2021-04-23 09:00:00+00:00,673,0.1862846691343557,0.5282094195634817,0.1193059116927896,0.37152707488397696,2206.870187481249,2204.53300751,2208.29120036,2173.840860350748,60917330000.0,254809305707.0
2021-04-23 10:00:00+00:00,919,0.18600206516897194,0.5212875072375963,0.11464070446471272,0.3462904577386519,2215.7266605800737,2273.44102837,2283.755968537026,2215.7266605800737,62807519664.0,262776632413.0
2021-04-23 11:00:00+00:00,1184,0.3398048070599092,0.5873745133910491,0.23410610644346114,0.4339291666364008,2269.5787724123634,2292.43510336,2311.40353146,2260.0987734,62548868742.0,264972070517.0
2021-04-23 12:00:00+00:00,1070,0.2695864758932499,0.556932989090036,0.17867940844087493,0.3957534160200514,2293.3923838550245,2245.18656543,2293.39238386,2245.18656543,60995745765.0,259513123073.0
2021-04-23 13:00:00+00:00,1005,0.25168742898241203,0.5430641319265748,0.1766413882731696,0.4040519350058482,2241.974544089846,2235.71703839,2255.5407854100117,2200.97432211,61251109024.0,258418574151.0
2021-04-23 14:00:00+00:00,988,0.2324885697649605,0.5316706533598834,0.15510122280668015,0.38157823576811856,2233.988791558824,2298.05023298,2298.05023298,2223.7990955611504,62134342675.0,265626047193.0
2021-04-23 15:00:00+00:00,930,0.223548572932092,0.5395030749926646,0.1429137504375251,0.3717983068131266,2283.8342168096287,2336.66523662,2336.66523662,2255.78074636,63151766764.0,270089461713.0
2021-04-23 16:00:00+00:00,940,0.2522339428375968,0.530297987361428,0.17006141188483864,0.37105836509425694,2332.177910083006,2321.25222153,2345.318223601224,2304.964341907161,62746739412.0,268310692771.0
2021-04-23 17:00:00+00:00,880,0.2282087373323018,0.5055537070531366,0.14649528622299374,0.3571492317568933,2313.0832878226292,2298.66854117,2319.3912414341976,2282.87400493,61831088748.0,265700272901.0
