datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-03-06 00:00:00+00:00,48869.020363028045,48912.38173056,49142.05914912186,47270.69898443,34363564661.0,912054166028.0
2021-03-07 00:00:00+00:00,48918.680264898496,51206.69295308,51298.15119088,48918.680264898496,43137459378.0,954880954585.0
2021-03-08 00:00:00+00:00,51231.45404949706,52246.52230995,52314.0688013659,49508.37715258,48597428048.0,974321883623.0
2021-03-09 00:00:00+00:00,52383.81716880824,54824.11781138,54824.11781138,51987.85248741,50912227385.0,1022439972862.0
2021-03-10 00:00:00+00:00,54893.72070434047,56008.54940114,57231.299287,53290.89116852,57295577614.0,1044580057477.0
2021-03-11 00:00:00+00:00,55767.66298235,57805.12301924,58087.23759599083,54498.78925516,56772343595.0,1078135604118.0
2021-03-12 00:00:00+00:00,57880.49280073188,57332.08896391,57996.61948977,55376.65008849939,55689944702.0,1069366321844.0
2021-03-13 00:00:00+00:00,57300.35138699427,61243.08476552,61683.86401412,56226.42143717,60669829814.0,1142369158667.0
2021-03-14 00:00:00+00:00,61116.911896117585,59302.31697742,61578.28844422,59302.31697742,43901225564.0,1106226132525.0
2021-03-15 00:00:00+00:00,59083.02204661848,55907.20022619,60540.99271158,55434.659382899285,66419369890.0,1042946024860.0
2021-03-16 00:00:00+00:00,55840.786514365485,56804.90123161,56804.90123161,53571.18611603,59749798599.0,1059745818423.0
2021-03-17 00:00:00+00:00,57113.087896190744,58870.89333325,58936.85556113004,54534.98050609207,60258313191.0,1098337655327.0
2021-03-18 00:00:00+00:00,59320.567504646184,57858.92070527,59986.84365948146,54253.58000473,55746041000.0,1079511086884.0
2021-03-19 00:00:00+00:00,57701.48849520469,58346.65297359,59498.37646021,56643.701485883954,49063873785.0,1088666450746.0
2021-03-20 00:00:00+00:00,58279.29049253705,58313.64260857,59986.67277885,58213.29736374868,50361731222.0,1088105221978.0
2021-03-21 00:00:00+00:00,58283.385557746056,57523.42098673,58754.95425807,56049.37686462,51943414539.0,1073417235408.0
2021-03-22 00:00:00+00:00,57517.891488326466,54529.14561107,58387.94270337,54341.80529016,56521454974.0,1017595269117.0
2021-03-23 00:00:00+00:00,54322.16396981641,54738.94493032,55985.44014057889,53476.52792794627,56435023914.0,1021563479682.0
2021-03-24 00:00:00+00:00,54625.4742127477,52774.26369049,57255.88815079,52598.59317756694,70567223787.0,984948142898.0
2021-03-25 00:00:00+00:00,52726.74556859561,51704.1619252,53392.26215733288,50856.568685399114,67999812841.0,965028762666.0
2021-03-26 00:00:00+00:00,51617.373593698816,55137.31372578,55137.31372578,51617.373593698816,56652197978.0,1029150697411.0
2021-03-27 00:00:00+00:00,55432.6417661,55973.51084173,56547.63833282189,54258.08097880605,47266542233.0,1044814147412.0
2021-03-28 00:00:00+00:00,55985.19593160418,55950.7457745,56605.704062,55071.11199378,47686580918.0,1044446559059.0
2021-03-29 00:00:00+00:00,55959.20509871,57750.19987147,58335.00091622,55139.34175908992,57625587027.0,1078088296477.0
2021-03-30 00:00:00+00:00,57727.85996809386,58917.6930451,59447.22403098,57271.34755339,54414116432.0,1099939890804.0
2021-03-31 00:00:00+00:00,58969.00084509675,58918.83271375,59898.37804111,57726.41877444,65520826225.0,1100016786763.0
2021-04-01 00:00:00+00:00,59024.49607645794,59095.80797806,59586.0722493,58506.50975735664,61669163792.0,1103377830758.0
2021-03-02 00:00:00+00:00,49698.87226694,48378.98805435,50111.10562480771,47228.84534568842,47530897720.0,901933683269.0
2021-03-03 00:00:00+00:00,48408.51901813,50538.24341445,52522.24911288557,48276.38606021,53220811975.0,942236576905.0
2021-03-04 00:00:00+00:00,50383.58213215687,48561.1661539,51724.20126156082,47656.92904602537,52343816680.0,905414104807.0
