datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-03-02 00:00:00+00:00,1568.28552677,1492.60881427,1596.3737159986026,1462.183845415722,22523669722.0,171484736319.0
2021-03-03 00:00:00+00:00,1488.04604194,1575.85312451,1650.36055219,1481.9671088,22674780680.0,181069778316.0
2021-03-04 00:00:00+00:00,1567.959876734917,1541.91428551,1622.6457217660598,1511.1034334828587,22906118717.0,177191062441.0
2021-03-05 00:00:00+00:00,1541.541736103473,1533.27497556,1547.42244314,1451.937593781405,21067146937.0,176219185802.0
2021-03-06 00:00:00+00:00,1531.0968893903878,1654.74151694,1669.10656145,1519.1410727,22746262366.0,190201808027.0
2021-03-07 00:00:00+00:00,1655.39239561839,1723.15379607,1730.9241804726128,1637.327310663934,23809935410.0,198088541070.0
2021-03-08 00:00:00+00:00,1739.540792181175,1834.72788609,1835.1314876917313,1671.1465364291726,27630991158.0,210939589076.0
2021-03-09 00:00:00+00:00,1834.8373781666328,1868.04878133,1868.04878133,1804.2664148854878,23461244507.0,214795762868.0
2021-03-10 00:00:00+00:00,1871.5399638010208,1799.16622355,1873.8032620767365,1767.1423441588033,25154173185.0,206899711010.0
2021-03-11 00:00:00+00:00,1778.98527892,1826.19498661,1843.8188328,1734.61712528,24013132909.0,210032453964.0
2021-03-12 00:00:00+00:00,1830.0072708031348,1772.10247833,1839.49727601,1729.4938499955108,22435821312.0,203835039480.0
2021-03-13 00:00:00+00:00,1769.0950257985885,1924.68543997,1937.465661901505,1734.52844953,25014689475.0,221411849363.0
2021-03-14 00:00:00+00:00,1920.3014780403632,1854.56437805,1929.7951382,1845.69523512,19344589211.0,213370626930.0
2021-03-15 00:00:00+00:00,1850.4415268649605,1791.70230241,1889.19662834,1750.40190159,26244738810.0,206162475256.0
2021-03-16 00:00:00+00:00,1792.4137614219028,1806.9717631,1816.68465938,1720.24738358,23828509590.0,207943962562.0
2021-03-17 00:00:00+00:00,1809.974952270605,1823.44937973,1839.686792875319,1749.1799726,24512917348.0,209864815743.0
2021-03-18 00:00:00+00:00,1833.7156880648756,1782.85512445,1848.4953364640623,1709.93227885,23263845504.0,205216840694.0
2021-03-19 00:00:00+00:00,1777.5247785236506,1817.62409241,1841.19607365,1746.4733548936642,21249297710.0,209243467429.0
2021-03-20 00:00:00+00:00,1816.4842267937422,1812.63460132,1874.70899723,1812.2069052,22677674970.0,208693780293.0
2021-03-21 00:00:00+00:00,1810.9869806926642,1788.21700883,1822.84452743,1764.693625062312,22977404620.0,205906557856.0
2021-03-22 00:00:00+00:00,1788.36217792661,1691.33401831,1810.61949708,1676.13254643,23599296129.0,194773638866.0
2021-03-23 00:00:00+00:00,1683.7474883790703,1678.65013849,1725.108806814807,1662.8453295594393,21998237965.0,193335618291.0
2021-03-24 00:00:00+00:00,1676.4224199601895,1593.4134567,1740.245317636414,1571.14123392,31228051473.0,183540070277.0
