datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-03-08 00:00:00+00:00,1739.540792181175,1742.7158882,1748.5938295827302,1732.190978638995,24254752985.0,200339308435.0
2021-03-08 01:00:00+00:00,1742.814876461688,1734.89983035,1748.8679309254414,1733.9413271,24318307152.0,199440789270.0
2021-03-08 02:00:00+00:00,1735.0349341048714,1719.64271758,1735.73313554,1715.8383301458832,24300033178.0,197688757546.0
2021-03-08 03:00:00+00:00,1726.3147777188262,1721.20110536,1726.31477772,1719.375950552117,24507667777.0,197867908564.0
2021-03-08 04:00:00+00:00,1723.3030015747843,1726.75258135,1727.28420141,1713.4454684,24771462098.0,198508037082.0
2021-03-08 05:00:00+00:00,1727.0656232367903,1749.77236038,1749.77236038,1727.0656232367903,25317705021.0,201154398348.0
2021-03-08 06:00:00+00:00,1751.1119243638234,1724.87075531,1751.1119243638234,1722.4598208839068,24811091201.0,198293731383.0
2021-03-08 07:00:00+00:00,1722.2181327016483,1695.07654087,1727.9075883452451,1689.5033579786284,25116789360.0,194868543765.0
2021-03-08 08:00:00+00:00,1695.0698773911013,1684.313243246983,1695.0698773911013,1671.1465364291726,25140348450.0,193632997339.0
2021-03-08 09:00:00+00:00,1692.6195970858205,1687.7557102,1692.6195970858205,1676.9448060821694,25287421692.0,194028752224.0
2021-03-08 10:00:00+00:00,1689.7044373173435,1712.69652193,1717.07806832,1686.519405575875,25733457036.0,196897872617.0
2021-03-08 11:00:00+00:00,1716.920759731678,1723.45086916,1724.475130190596,1707.856670164412,26049420359.0,198134231811.0
2021-03-08 12:00:00+00:00,1723.7144586206518,1710.55393552,1727.69793223,1710.5539355170704,26060444911.0,196653601949.0
2021-03-08 13:00:00+00:00,1715.15246446,1731.2170124,1734.03699153,1715.15246446,26010715305.0,199029129790.0
2021-03-08 14:00:00+00:00,1734.6300300174335,1735.33521148,1743.42163302,1722.11006633,25642402856.0,199504520372.0
2021-03-08 15:00:00+00:00,1735.8818254660973,1741.31471901,1749.4989736394127,1729.09606884,25683594661.0,200191960341.0
2021-03-08 16:00:00+00:00,1741.0484468550328,1730.5941104,1741.04844686,1726.0591684276128,25240510418.0,198961339855.0
2021-03-08 17:00:00+00:00,1729.4479495522087,1735.47018412,1739.4966792231362,1728.16244461,25488144968.0,199521927779.0
2021-03-08 18:00:00+00:00,1735.769631737623,1742.43963576,1746.72120288,1733.6209385,25611646238.0,200323185236.0
2021-03-08 19:00:00+00:00,1742.4391289921462,1775.29009391,1778.25290856,1742.4391289921462,26339319832.0,204099906265.0
2021-03-08 20:00:00+00:00,1770.4551084550717,1771.80186397,1777.0099408859855,1767.09973239,26493383533.0,203702970862.0
2021-03-08 21:00:00+00:00,1773.4809983228151,1789.51962514,1789.5196251406983,1770.00231782,26945774359.0,205739970970.0
2021-03-08 22:00:00+00:00,1788.8974285476863,1786.01523341,1792.378163070551,1777.06563212,27029952927.0,205339070866.0
2021-03-08 23:00:00+00:00,1788.0319248901085,1834.72788609,1835.1314876917313,1788.0319248901085,27630991158.0,210939589076.0
2021-03-09 00:00:00+00:00,1834.8373781666328,1814.18685532,1838.95216305,1811.680827987249,27319897137.0,208580015230.0
2021-03-09 01:00:00+00:00,1814.5758314271432,1843.60998706,1852.0163501348582,1814.5758314271432,28020722310.0,211962840570.0
2021-03-09 02:00:00+00:00,1842.9258769036855,1842.68488041,1842.9258769036855,1834.78414698,28022280320.0,211858522400.0
2021-03-09 03:00:00+00:00,1844.0949816463421,1847.3607079,1856.45575627,1842.11167884,28249695555.0,212396115080.0
2021-03-09 04:00:00+00:00,1845.3477595155337,1839.50414173,1846.3884497,1831.5963185159949,28435653762.0,211494879127.0
2021-03-09 05:00:00+00:00,1838.8784017929158,1839.87875551,1848.2148324486095,1837.56486751,28340755291.0,211537949917.0
2021-03-09 06:00:00+00:00,1844.1856620215367,1831.0156438,1844.1856620215367,1831.0156438,28153927115.0,210520986910.0
2021-03-09 07:00:00+00:00,1830.7142403183664,1815.5717369,1830.7142403183664,1815.5717369,27503329163.0,208745324023.0
2021-03-09 08:00:00+00:00,1815.2313218252393,1833.97969896,1833.97969896,1811.9826835761753,27151756281.0,210863925306.0
2021-03-09 09:00:00+00:00,1835.0579008594136,1831.92583844,1838.71625022,1827.8169520518213,26939136879.0,210627780331.0
2021-03-09 10:00:00+00:00,1832.7803858032003,1826.45907386,1834.0524263935974,1819.427874666585,26576369967.0,210001350679.0
2021-03-09 11:00:00+00:00,1823.1809853145153,1827.88613788,1831.506142132228,1821.41328468,26355831614.0,210165430661.0
2021-03-09 12:00:00+00:00,1825.6239637978063,1808.76137774,1825.6239637978063,1804.2664148854878,26056406291.0,207968416616.0
2021-03-09 13:00:00+00:00,1805.6114158008857,1839.50017794,1839.50017794,1805.6114158008857,26325890360.0,211502713447.0
2021-03-09 14:00:00+00:00,1838.925404127094,1831.90003203,1838.925404127094,1828.1351451657072,25896749987.0,210630802263.0
2021-03-09 15:00:00+00:00,1831.20346771021,1824.41287336,1831.20346771021,1819.492184909307,25224323123.0,209769933105.0
2021-03-09 16:00:00+00:00,1845.5291959063627,1833.45091057,1845.52919591,1823.593999414003,25230245157.0,210811286109.0
2021-03-09 17:00:00+00:00,1829.9757907780347,1819.31368272,1836.19061627,1818.6554089876686,25116891323.0,209185779167.0
2021-03-09 18:00:00+00:00,1814.294182341812,1822.10369465,1824.0687613,1814.294182341812,25059141147.0,209508655433.0
2021-03-09 19:00:00+00:00,1821.1231518103295,1829.62945587,1830.7947198077409,1819.78511143,24495942529.0,210373980562.0
2021-03-09 20:00:00+00:00,1829.0588899812653,1836.03369874,1839.848591650294,1828.37055966,24271215576.0,211112432817.0
2021-03-09 21:00:00+00:00,1836.1289534267587,1824.43661521,1836.1289534267587,1821.15130245,23894779046.0,209778966814.0
2021-03-09 22:00:00+00:00,1826.0309346872582,1844.1607667,1844.1607667,1825.219736339985,23846535893.0,212049022860.0
2021-03-09 23:00:00+00:00,1844.4742652492173,1868.04878133,1868.04878133,1841.0202894596866,23461244507.0,214795762868.0
2021-03-10 00:00:00+00:00,1871.5399638010208,1870.49190218,1873.8032620767365,1866.3429994060157,23261418472.0,215078698186.0
2021-03-10 01:00:00+00:00,1871.1730873531903,1830.37340558,1872.4064582444694,1827.22923142,22650582949.0,210465668847.0
2021-03-10 02:00:00+00:00,1824.047864409407,1795.01581593,1824.047864409407,1791.7127395570194,23195617817.0,206402052324.0
2021-03-10 03:00:00+00:00,1798.2242177036048,1772.20667263,1801.104501631979,1767.1423441588033,23232237538.0,203779315551.0
2021-03-10 04:00:00+00:00,1773.0689563577544,1793.85231068,1793.85231068,1773.0689563577544,23181019729.0,206270276967.0
