Time,dogecoin,bitcoin,ethereum,shared
2021-03-14 16:00:00,451,1923.0,296.0,273.0
2021-03-14 17:00:00,533,1705.0,335.0,298.0
2021-03-14 18:00:00,478,1829.0,303.0,295.0
2021-03-14 19:00:00,467,1660.0,321.0,294.0
2021-03-14 20:00:00,478,1715.0,266.0,279.0
2021-03-14 21:00:00,480,1693.0,279.0,300.0
2021-03-14 22:00:00,436,1606.0,249.0,268.0
2021-03-14 23:00:00,457,1863.0,259.0,221.0
2021-03-15 00:00:00,311,2013.0,243.0,147.0
2021-03-15 01:00:00,347,1696.0,256.0,202.0
2021-03-15 02:00:00,330,1262.0,173.0,164.0
2021-03-15 03:00:00,417,1176.0,186.0,204.0
2021-03-15 04:00:00,327,1143.0,193.0,191.0
2021-03-15 05:00:00,370,1357.0,176.0,241.0
2021-03-15 06:00:00,264,1411.0,208.0,246.0
2021-03-15 07:00:00,299,1971.0,272.0,373.0
2021-03-15 08:00:00,213,1658.0,257.0,308.0
2021-03-15 09:00:00,233,2814.0,240.0,334.0
2021-03-15 10:00:00,263,2517.0,248.0,329.0
2021-03-15 11:00:00,267,2049.0,309.0,306.0
2021-03-15 12:00:00,298,2423.0,247.0,327.0
2021-03-15 13:00:00,352,2220.0,247.0,312.0
2021-03-15 14:00:00,344,2237.0,1645.0,344.0
2021-03-15 15:00:00,415,2884.0,330.0,413.0
2021-03-15 16:00:00,403,2621.0,326.0,338.0
2021-03-15 17:00:00,451,2306.0,390.0,332.0
2021-03-15 18:00:00,454,2133.0,403.0,445.0
2021-03-15 19:00:00,472,1775.0,495.0,365.0
2021-03-15 20:00:00,618,1748.0,683.0,383.0
2021-03-15 21:00:00,401,1843.0,578.0,302.0
2021-03-15 22:00:00,382,1821.0,422.0,276.0
2021-03-15 23:00:00,453,1640.0,317.0,226.0
2021-03-16 00:00:00,351,1953.0,320.0,225.0
2021-03-16 01:00:00,322,2285.0,364.0,275.0
2021-03-16 02:00:00,324,1486.0,416.0,218.0
2021-03-16 03:00:00,262,1355.0,391.0,193.0
2021-03-16 04:00:00,237,1378.0,399.0,187.0
2021-03-16 05:00:00,271,1363.0,348.0,238.0
2021-03-16 06:00:00,261,1519.0,340.0,278.0
2021-03-16 07:00:00,299,1619.0,357.0,371.0
2021-03-16 08:00:00,255,1697.0,344.0,302.0
2021-03-16 09:00:00,228,1663.0,355.0,274.0
2021-03-16 10:00:00,184,1717.0,346.0,254.0
2021-03-16 11:00:00,265,1921.0,355.0,327.0
2021-03-16 12:00:00,273,1972.0,402.0,268.0
2021-03-16 13:00:00,333,2036.0,371.0,328.0
2021-03-16 14:00:00,339,1851.0,336.0,292.0
2021-03-16 15:00:00,384,1907.0,406.0,341.0
2021-03-16 16:00:00,643,2382.0,436.0,359.0
2021-03-16 17:00:00,650,2322.0,360.0,345.0
2021-03-16 18:00:00,641,2209.0,358.0,337.0
2021-03-16 19:00:00,545,1849.0,383.0,312.0
2021-03-16 20:00:00,515,1977.0,311.0,333.0
2021-03-16 21:00:00,478,1776.0,316.0,321.0
2021-03-16 22:00:00,450,2011.0,314.0,263.0
2021-03-16 23:00:00,449,1723.0,263.0,207.0
2021-03-17 00:00:00,407,1696.0,239.0,216.0
2021-03-17 01:00:00,417,1511.0,188.0,188.0
2021-03-17 02:00:00,400,1452.0,218.0,205.0
2021-03-17 03:00:00,421,1225.0,180.0,167.0
2021-03-17 04:00:00,302,1204.0,199.0,171.0
2021-03-17 05:00:00,304,1373.0,202.0,209.0
2021-03-17 06:00:00,270,1340.0,261.0,192.0
2021-03-17 07:00:00,244,1594.0,281.0,315.0
2021-03-17 08:00:00,223,1372.0,247.0,292.0
2021-03-17 09:00:00,193,1502.0,227.0,281.0
2021-03-17 10:00:00,226,1839.0,264.0,258.0
2021-03-17 11:00:00,315,1768.0,298.0,317.0
2021-03-17 12:00:00,377,2065.0,272.0,300.0
2021-03-17 13:00:00,343,1992.0,262.0,348.0
2021-03-17 14:00:00,352,2506.0,359.0,306.0
2021-03-17 15:00:00,447,2656.0,383.0,398.0
2021-03-17 16:00:00,444,2462.0,350.0,310.0
2021-03-17 17:00:00,434,2302.0,355.0,363.0
2021-03-17 18:00:00,409,2933.0,378.0,459.0
2021-03-17 19:00:00,463,2848.0,398.0,384.0
2021-03-17 20:00:00,430,3008.0,346.0,349.0
2021-03-17 21:00:00,348,2235.0,264.0,274.0
2021-03-17 22:00:00,297,2087.0,323.0,269.0
2021-03-17 23:00:00,363,1770.0,232.0,234.0
2021-03-18 00:00:00,384,1816.0,223.0,185.0
2021-03-18 01:00:00,320,1585.0,274.0,153.0
2021-03-18 02:00:00,293,1505.0,248.0,194.0
2021-03-18 03:00:00,266,1251.0,206.0,181.0
2021-03-18 04:00:00,250,1163.0,207.0,196.0
2021-03-18 05:00:00,285,1136.0,228.0,182.0
2021-03-18 06:00:00,252,1257.0,183.0,248.0
2021-03-18 07:00:00,302,1453.0,210.0,307.0
2021-03-18 08:00:00,205,1362.0,210.0,213.0
2021-03-18 09:00:00,170,1516.0,511.0,310.0
2021-03-18 10:00:00,198,1641.0,440.0,280.0
2021-03-18 11:00:00,210,3722.0,361.0,320.0
2021-03-18 12:00:00,277,3570.0,390.0,340.0
2021-03-18 13:00:00,278,3283.0,371.0,362.0
2021-03-18 14:00:00,312,3076.0,367.0,298.0
2021-03-18 15:00:00,372,3270.0,372.0,455.0
2021-03-18 16:00:00,374,4030.0,587.0,395.0
2021-03-18 17:00:00,378,2988.0,410.0,384.0
2021-03-18 18:00:00,529,2857.0,382.0,423.0
2021-03-18 19:00:00,377,2424.0,353.0,389.0
2021-03-18 20:00:00,323,2204.0,293.0,336.0
2021-03-18 21:00:00,428,1855.0,283.0,247.0
2021-03-18 22:00:00,313,1630.0,258.0,248.0
2021-03-18 23:00:00,333,1604.0,263.0,212.0
2021-03-19 00:00:00,357,1647.0,242.0,201.0
2021-03-19 01:00:00,273,1490.0,225.0,185.0
2021-03-19 02:00:00,311,1526.0,169.0,214.0
2021-03-19 03:00:00,301,1543.0,204.0,192.0
2021-03-19 04:00:00,185,1357.0,206.0,192.0
2021-03-19 05:00:00,225,1416.0,177.0,219.0
2021-03-19 06:00:00,252,1590.0,268.0,322.0
2021-03-19 07:00:00,220,2228.0,280.0,343.0
2021-03-19 08:00:00,291,1963.0,245.0,256.0
2021-03-19 09:00:00,258,1906.0,278.0,318.0
2021-03-19 10:00:00,255,1936.0,275.0,326.0
2021-03-19 11:00:00,238,2093.0,307.0,361.0
2021-03-19 12:00:00,268,2904.0,282.0,316.0
2021-03-19 13:00:00,292,3445.0,295.0,312.0
2021-03-19 14:00:00,321,3664.0,382.0,387.0
2021-03-19 15:00:00,357,3699.0,384.0,411.0
2021-03-19 16:00:00,336,2861.0,328.0,345.0
2021-03-19 17:00:00,329,2491.0,475.0,314.0
2021-03-19 18:00:00,422,3599.0,465.0,341.0
2021-03-19 19:00:00,404,2815.0,334.0,315.0
2021-03-19 20:00:00,437,2458.0,380.0,325.0
2021-03-19 21:00:00,400,2178.0,261.0,302.0
2021-03-19 22:00:00,301,2053.0,244.0,262.0
2021-03-19 23:00:00,349,1830.0,219.0,184.0
2021-03-20 00:00:00,296,1869.0,233.0,197.0
2021-03-20 01:00:00,323,1762.0,198.0,160.0
2021-03-20 02:00:00,308,2009.0,252.0,173.0
2021-03-20 03:00:00,275,1765.0,172.0,172.0
2021-03-20 04:00:00,217,1644.0,231.0,205.0
2021-03-20 05:00:00,251,1394.0,193.0,182.0
2021-03-20 06:00:00,184,1394.0,184.0,191.0
2021-03-20 07:00:00,377,1689.0,245.0,263.0
2021-03-20 08:00:00,194,1567.0,223.0,250.0
2021-03-20 09:00:00,230,1615.0,195.0,326.0
2021-03-20 10:00:00,191,1589.0,216.0,274.0
2021-03-20 11:00:00,212,1817.0,267.0,305.0
2021-03-20 12:00:00,307,1913.0,247.0,312.0
2021-03-20 13:00:00,333,2261.0,402.0,318.0
2021-03-20 14:00:00,353,2009.0,267.0,286.0
2021-03-20 15:00:00,461,2030.0,285.0,477.0
2021-03-20 16:00:00,424,2141.0,315.0,422.0
2021-03-20 17:00:00,574,1898.0,336.0,331.0
2021-03-20 18:00:00,466,1842.0,313.0,290.0
2021-03-20 19:00:00,395,1607.0,258.0,284.0
2021-03-20 20:00:00,348,1588.0,243.0,256.0
2021-03-20 21:00:00,384,1347.0,227.0,246.0
2021-03-20 22:00:00,513,1306.0,223.0,208.0
2021-03-20 23:00:00,472,1249.0,257.0,166.0
2021-03-21 00:00:00,792,1122.0,251.0,142.0
2021-03-21 01:00:00,370,995.0,206.0,141.0
2021-03-21 02:00:00,280,1111.0,201.0,141.0
2021-03-21 03:00:00,268,1093.0,176.0,157.0
2021-03-21 04:00:00,251,1119.0,177.0,161.0
2021-03-21 05:00:00,188,1056.0,196.0,163.0
2021-03-21 06:00:00,147,1148.0,196.0,171.0
2021-03-21 07:00:00,236,1427.0,241.0,219.0
2021-03-21 08:00:00,217,1599.0,223.0,200.0
2021-03-21 09:00:00,161,1713.0,329.0,307.0
2021-03-21 10:00:00,208,1765.0,218.0,287.0
2021-03-21 11:00:00,159,1629.0,264.0,267.0
2021-03-21 12:00:00,203,1737.0,268.0,326.0
2021-03-21 13:00:00,211,1860.0,247.0,285.0
2021-03-21 14:00:00,286,2003.0,1439.0,429.0
2021-03-21 15:00:00,351,1930.0,1105.0,419.0
2021-03-21 16:00:00,394,1754.0,1127.0,464.0
2021-03-21 17:00:00,332,1599.0,694.0,333.0
2021-03-21 18:00:00,301,1719.0,453.0,311.0
2021-03-21 19:00:00,257,1494.0,394.0,231.0
2021-03-21 20:00:00,306,1836.0,357.0,288.0
2021-03-21 21:00:00,273,1917.0,317.0,232.0
2021-03-21 22:00:00,226,1650.0,366.0,206.0
2021-03-21 23:00:00,256,1611.0,374.0,200.0
